Year,Jurisdiction,Category,Stream,Fate,Tonnes
2019,NSW,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,14959.62555311008
2019,NSW,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,2691.2978949356116
2019,NSW,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,194190.69448211745
2019,NSW,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,40304.12591636652
2019,NSW,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,4817.22588653729
2019,NSW,Total,C&D,Disposal,1778200.3030488135
2019,NSW,Total,C&D,Energy recovery,11709.308890768692
2019,NSW,Total,C&D,Recycling,7195817.069963936
2019,NSW,Total,C&I,Disposal,1819021.6637745793
2019,NSW,Total,C&I,Energy recovery,179289.61395056796
2019,NSW,Total,C&I,Recycling,2149944.68126232
2019,NSW,Total,MSW,Disposal,2144195.3436606172
2019,NSW,Total,MSW,Energy recovery,389157.99692591967
2019,NSW,Total,MSW,Recycling,1947848.492911997
2019,NSW,Total,Total,Disposal,5741417.31048401
2019,NSW,Total,Total,Energy recovery,580156.9197672562
2019,NSW,Total,Total,Recycling,11293610.244138252
2019,NSW,Unclassified materials,C&D,Disposal,17343.071177975005
2019,NSW,Unclassified materials,C&D,Recycling,13.122314283021066
2019,NSW,Unclassified materials,C&I,Disposal,245597.27650571783
2019,NSW,Unclassified materials,C&I,Recycling,34905.18699018679
2019,NSW,Unclassified materials,MSW,Disposal,214806.86648525085
2019,NSW,Unclassified materials,MSW,Recycling,6021.692697464621
2019,NSW,Unclassified materials,Total,Disposal,477747.21416894364
2019,NSW,Unclassified materials,Total,Recycling,40940.00200193443
2019,NT,Biosolids,C&I,Disposal,8159.836656587469
2019,NT,Biosolids,C&I,Recycling,36719.26495464361
2019,NT,Biosolids,Total,Disposal,8159.836656587469
2019,NT,Biosolids,Total,Recycling,36719.26495464361
2019,NT,Building and demolition materials,C&D,Disposal,52004.843922373
2019,NT,Building and demolition materials,C&D,Recycling,0.0
2019,NT,Building and demolition materials,C&I,Disposal,16204.369088020818
2019,NT,Building and demolition materials,C&I,Recycling,0.0
2019,NT,Building and demolition materials,MSW,Disposal,2052.173133525306
2019,NT,Building and demolition materials,MSW,Recycling,10960.0
2019,NT,Building and demolition materials,Total,Disposal,70261.38614391912
2019,NT,Building and demolition materials,Total,Recycling,10960.0
2019,NT,Glass,C&D,Disposal,75.61917696808051
2019,NT,Glass,C&D,Recycling,0.0
2019,NT,Glass,C&I,Disposal,3009.2938446974085
2019,NT,Glass,C&I,Recycling,0.0
2019,NT,Glass,MSW,Disposal,6023.511595275502
2019,NT,Glass,MSW,Recycling,10830.9
2019,NT,Glass,Total,Disposal,9108.424616940993
2019,NT,Glass,Total,Recycling,10830.9
2019,NT,Hazardous wastes,C&D,Disposal,32312.420362781704
2019,NT,Hazardous wastes,C&D,Energy recovery,0.0
2019,NT,Hazardous wastes,C&D,Recycling,972.801637218301
2019,NT,Hazardous wastes,C&I,Disposal,41734.13571461231
2019,NT,Hazardous wastes,C&I,Energy recovery,9229.355152806933
2019,NT,Hazardous wastes,C&I,Recycling,79732.12328511792
2019,NT,Hazardous wastes,Total,Disposal,74046.55607739401
2019,NT,Hazardous wastes,Total,Energy recovery,9229.355152806933
2019,NT,Hazardous wastes,Total,Recycling,80704.92492233623
2019,NT,Metals,C&D,Disposal,1300.502935645003
2019,NT,Metals,C&D,Recycling,0.0
2019,NT,Metals,C&I,Disposal,4986.7934635974125
2019,NT,Metals,C&I,Recycling,0.0
2019,NT,Metals,MSW,Disposal,5186.617280456106
2019,NT,Metals,MSW,Recycling,6467.34
2019,NT,Metals,Total,Disposal,11473.913679698522
2019,NT,Metals,Total,Recycling,6467.34
2019,NT,Organics,C&D,Disposal,9806.757767814577
2019,NT,Organics,C&D,Energy recovery,9.682554941690245
2019,NT,Organics,C&D,Recycling,0.0
2019,NT,Organics,C&I,Disposal,93835.79126056394
2019,NT,Organics,C&I,Energy recovery,266.158922590948
2019,NT,Organics,C&I,Recycling,0.0
2019,NT,Organics,MSW,Disposal,128196.0342691426
2019,NT,Organics,MSW,Energy recovery,453.8946805715766
2019,NT,Organics,MSW,Recycling,1857.4199999999998
2019,NT,Organics,Total,Disposal,231838.58329752114
2019,NT,Organics,Total,Energy recovery,729.7361581042148
2019,NT,Organics,Total,Recycling,1857.4199999999998
2019,NT,Paper & cardboard,C&D,Disposal,1835.9448222336584
2019,NT,Paper & cardboard,C&D,Energy recovery,4.637738283141431
2019,NT,Paper & cardboard,C&D,Recycling,0.0
2019,NT,Paper & cardboard,C&I,Disposal,18416.519309917992
2019,NT,Paper & cardboard,C&I,Energy recovery,46.52154880227109
2019,NT,Paper & cardboard,C&I,Recycling,0.0
2019,NT,Paper & cardboard,MSW,Disposal,14763.141469468108
2019,NT,Paper & cardboard,MSW,Energy recovery,37.29283448131389
2019,NT,Paper & cardboard,MSW,Recycling,1185.86
2019,NT,Paper & cardboard,Total,Disposal,35015.60560161976
2019,NT,Paper & cardboard,Total,Energy recovery,88.45212156672642
2019,NT,Paper & cardboard,Total,Recycling,1185.86
2019,NT,Plastics,C&D,Disposal,1222.983260345649
2019,NT,Plastics,C&D,Recycling,0.45085294008473725
2019,NT,Plastics,C&I,Disposal,20468.190842523705
2019,NT,Plastics,C&I,Recycling,481.51685627012307
2019,NT,Plastics,MSW,Disposal,18615.556491557225
2019,NT,Plastics,MSW,Recycling,1408.2549326173971
2019,NT,Plastics,Total,Disposal,40306.73059442658
2019,NT,Plastics,Total,Recycling,1890.222641827605
2019,NT,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2019,NT,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2019,NT,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,8910.52708409429
2019,NT,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,23.20236367358015
2019,NT,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,2838.8452199126136
2019,NT,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,7.392146231505701
2019,NT,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,11749.372304006904
2019,NT,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,30.594509905085854
2019,NT,Total,C&D,Disposal,61343.273001472684
2019,NT,Total,C&D,Energy recovery,9.479015753986554
2019,NT,Total,C&D,Recycling,0.22542647004236863
2019,NT,Total,C&I,Disposal,118913.58926313359
2019,NT,Total,C&I,Energy recovery,202.80337377132525
2019,NT,Total,C&I,Recycling,240.75842813506154
2019,NT,Total,MSW,Disposal,113577.86232476617
2019,NT,Total,MSW,Energy recovery,271.6323209986079
2019,NT,Total,MSW,Recycling,21834.887466308697
2019,NT,Total,Total,Disposal,293834.72458937246
2019,NT,Total,Total,Energy recovery,483.9147105239197
2019,NT,Total,Total,Recycling,22075.871320913804
2019,NT,Unclassified materials,C&D,Disposal,0.0
2019,NT,Unclassified materials,C&I,Disposal,0.0
2019,NT,Unclassified materials,MSW,Disposal,0.0
2019,NT,Unclassified materials,Total,Disposal,0.0
2019,Qld,Ash,C&I,Long-term storage,11304892.105509829
2019,Qld,Ash,C&I,Recycling,2331889.686420001
2019,Qld,Ash,Total,Long-term storage,11304892.105509829
2019,Qld,Ash,Total,Recycling,2331889.686420001
2019,Qld,Biosolids,C&I,Disposal,0.0
2019,Qld,Biosolids,C&I,Recycling,897428.5714285715
2019,Qld,Biosolids,Total,Disposal,0.0
2019,Qld,Biosolids,Total,Recycling,897428.5714285715
2019,Qld,Building and demolition materials,C&D,Disposal,445070.2944888464
2019,Qld,Building and demolition materials,C&D,Recycling,3895466.0
2019,Qld,Building and demolition materials,C&I,Disposal,200239.12142733095
2019,Qld,Building and demolition materials,MSW,Disposal,30634.2951620032
2019,Qld,Building and demolition materials,Total,Disposal,675943.7110781805
2019,Qld,Building and demolition materials,Total,Recycling,3895466.0
2019,Qld,Glass,C&D,Disposal,647.1675871660236
2019,Qld,Glass,C&D,Recycling,15358.0
2019,Qld,Glass,C&I,Disposal,37186.16579921917
2019,Qld,Glass,C&I,Recycling,15358.0
2019,Qld,Glass,MSW,Disposal,89917.38031597373
2019,Qld,Glass,MSW,Recycling,135176.0
2019,Qld,Glass,Total,Disposal,127750.71370235893
2019,Qld,Glass,Total,Recycling,165892.0
2019,Qld,Hazardous wastes,C&D,Disposal,932377.6441252457
2019,Qld,Hazardous wastes,C&D,Energy recovery,0.0
2019,Qld,Hazardous wastes,C&D,Recycling,73977.91310610418
2019,Qld,Hazardous wastes,C&I,Disposal,1350746.111304769
2019,Qld,Hazardous wastes,C&I,Energy recovery,118875.17506570672
2019,Qld,Hazardous wastes,C&I,Recycling,1908271.6319940072
2019,Qld,Hazardous wastes,Total,Disposal,2283123.755430015
2019,Qld,Hazardous wastes,Total,Energy recovery,118875.17506570672
2019,Qld,Hazardous wastes,Total,Recycling,1982249.5451001113
2019,Qld,Metals,C&D,Disposal,11130.025222556598
2019,Qld,Metals,C&D,Recycling,638134.0
2019,Qld,Metals,C&I,Disposal,61622.34002855982
2019,Qld,Metals,C&I,Recycling,974138.0
2019,Qld,Metals,MSW,Disposal,77424.44439319494
2019,Qld,Metals,MSW,Recycling,105706.0
2019,Qld,Metals,Total,Disposal,150176.80964431138
2019,Qld,Metals,Total,Recycling,1717978.0
2019,Qld,Organics,C&D,Disposal,78174.78814831539
2019,Qld,Organics,C&D,Energy recovery,36504.73185168462
2019,Qld,Organics,C&D,Recycling,36738.0
2019,Qld,Organics,C&I,Disposal,934818.4817038315
2019,Qld,Organics,C&I,Energy recovery,274009.3782961684
2019,Qld,Organics,C&I,Recycling,707240.0
2019,Qld,Organics,MSW,Disposal,1449474.9527054701
2019,Qld,Organics,MSW,Energy recovery,470976.99729453004
2019,Qld,Organics,MSW,Recycling,887494.0
2019,Qld,Organics,Total,Disposal,2462468.2225576174
2019,Qld,Organics,Total,Energy recovery,781491.1074423831
2019,Qld,Organics,Total,Recycling,1631472.0
2019,Qld,Paper & cardboard,C&D,Disposal,13013.88089685114
2019,Qld,Paper & cardboard,C&D,Energy recovery,2738.279103148859
2019,Qld,Paper & cardboard,C&D,Recycling,0.0
2019,Qld,Paper & cardboard,C&I,Disposal,188489.32041218356
2019,Qld,Paper & cardboard,C&I,Energy recovery,39660.44958781644
2019,Qld,Paper & cardboard,C&I,Recycling,594587.4924000001
2019,Qld,Paper & cardboard,MSW,Disposal,182530.34206188584
2019,Qld,Paper & cardboard,MSW,Energy recovery,38406.60793811417
2019,Qld,Paper & cardboard,MSW,Recycling,472674.8262
2019,Qld,Paper & cardboard,Total,Disposal,384033.5433709205
2019,Qld,Paper & cardboard,Total,Energy recovery,80805.33662907947
2019,Qld,Paper & cardboard,Total,Recycling,805430.1593
2019,Qld,Plastics,C&D,Disposal,10466.592701430998
2019,Qld,Plastics,C&D,Recycling,160.3377909893371
2019,Qld,Plastics,C&I,Disposal,252927.62274489008
2019,Qld,Plastics,C&I,Recycling,35797.00974645585
2019,Qld,Plastics,MSW,Disposal,277888.0801288282
2019,Qld,Plastics,MSW,Recycling,34485.97845903326
2019,Qld,Plastics,Total,Disposal,541282.2955751492
2019,Qld,Plastics,Total,Recycling,70443.32599647844
2019,Qld,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2019,Qld,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2019,Qld,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2019,Qld,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,91221.8782201961
2019,Qld,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,19173.1717798039
2019,Qld,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,0.0
2019,Qld,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,35108.67343313776
2019,Qld,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,7379.201566862241
2019,Qld,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,158.0
2019,Qld,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,126330.55165333385
2019,Qld,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,26552.37334666614
2019,Qld,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,158.0
2019,Qld,Total,C&D,Disposal,519415.35497100884
2019,Qld,Total,C&D,Energy recovery,20990.64502899117
2019,Qld,Total,C&D,Recycling,2292928.1688954947
2019,Qld,Total,C&D,Waste reuse,0.0
2019,Qld,Total,C&I,Disposal,1299095.6894842952
2019,Qld,Total,C&I,Energy recovery,195838.31051570454
2019,Qld,Total,C&I,Recycling,1163560.251073228
2019,Qld,Total,C&I,Waste reuse,0.0
2019,Qld,Total,MSW,Disposal,1418240.6918477588
2019,Qld,Total,MSW,Energy recovery,281274.3081522414
2019,Qld,Total,MSW,Recycling,817847.4023295166
2019,Qld,Total,MSW,Waste reuse,26030.0
2019,Qld,Total,Total,Disposal,3236751.736303063
2019,Qld,Total,Total,Energy recovery,498103.2636969371
2019,Qld,Total,Total,Recycling,4274335.822298239
2019,Qld,Total,Total,Waste reuse,26030.0
2019,Qld,Unclassified materials,C&D,Disposal,0.0
2019,Qld,Unclassified materials,C&D,Recycling,0.0
2019,Qld,Unclassified materials,C&I,Disposal,0.0
2019,Qld,Unclassified materials,C&I,Recycling,0.0
2019,Qld,Unclassified materials,MSW,Disposal,0.0
2019,Qld,Unclassified materials,MSW,Recycling,0.0
2019,Qld,Unclassified materials,MSW,Waste reuse,52060.0
2019,Qld,Unclassified materials,Total,Disposal,0.0
2019,Qld,Unclassified materials,Total,Recycling,0.0
2019,Qld,Unclassified materials,Total,Waste reuse,26030.0
2019,SA,Ash,C&I,Long-term storage,0.0
2019,SA,Ash,C&I,Recycling,0.0
2019,SA,Ash,Total,Long-term storage,0.0
2019,SA,Ash,Total,Recycling,0.0
2019,SA,Biosolids,C&I,Disposal,4532.467532467533
2019,SA,Biosolids,C&I,Recycling,448714.28571428574
2019,SA,Biosolids,Total,Disposal,4532.467532467533
2019,SA,Biosolids,Total,Recycling,448714.28571428574
2019,SA,Building and demolition materials,C&D,Disposal,239549.0178327377
2019,SA,Building and demolition materials,C&D,Recycling,3335442.3880000003
2019,SA,Building and demolition materials,C&I,Disposal,10019.885942347837
2019,SA,Building and demolition materials,C&I,Recycling,44848.0
2019,SA,Building and demolition materials,MSW,Disposal,10276.427030722618
2019,SA,Building and demolition materials,MSW,Recycling,12462.0
2019,SA,Building and demolition materials,Total,Disposal,259845.33080580816
2019,SA,Building and demolition materials,Total,Recycling,3392752.3880000003
2019,SA,Glass,C&D,Disposal,291.2665993814427
2019,SA,Glass,C&D,Recycling,0.0
2019,SA,Glass,C&I,Disposal,985.2004255483102
2019,SA,Glass,C&I,Recycling,61074.0
2019,SA,Glass,MSW,Disposal,13227.168440288498
2019,SA,Glass,MSW,Recycling,95526.0
2019,SA,Glass,Total,Disposal,14503.63546521825
2019,SA,Glass,Total,Recycling,156600.0
2019,SA,Hazardous wastes,C&D,Disposal,152422.7261019012
2019,SA,Hazardous wastes,C&D,Energy recovery,0.0
2019,SA,Hazardous wastes,C&D,Recycling,382478.2369200407
2019,SA,Hazardous wastes,C&I,Disposal,255170.34062000504
2019,SA,Hazardous wastes,C&I,Energy recovery,56757.40011258942
2019,SA,Hazardous wastes,C&I,Recycling,383519.27896210534
2019,SA,Hazardous wastes,Total,Disposal,407593.06672190625
2019,SA,Hazardous wastes,Total,Energy recovery,56757.40011258942
2019,SA,Hazardous wastes,Total,Recycling,765997.5158821461
2019,SA,Metals,C&D,Disposal,3878.818616152871
2019,SA,Metals,C&D,Recycling,168580.0
2019,SA,Metals,C&I,Disposal,1599.293964342997
2019,SA,Metals,C&I,Recycling,293960.0
2019,SA,Metals,MSW,Disposal,16385.4142859525
2019,SA,Metals,MSW,Recycling,98200.0
2019,SA,Metals,Total,Disposal,21863.52686644837
2019,SA,Metals,Total,Recycling,560740.0
2019,SA,Organics,C&D,Disposal,63874.151691237814
2019,SA,Organics,C&D,Energy recovery,4182.775676426113
2019,SA,Organics,C&D,Recycling,124580.0
2019,SA,Organics,C&D,Waste reuse,0.0
2019,SA,Organics,C&I,Disposal,62891.021264980394
2019,SA,Organics,C&I,Energy recovery,273229.6312466429
2019,SA,Organics,C&I,Recycling,1388762.0
2019,SA,Organics,C&I,Waste reuse,8400.0
2019,SA,Organics,MSW,Disposal,322434.0033028029
2019,SA,Organics,MSW,Energy recovery,110629.17124650022
2019,SA,Organics,MSW,Recycling,381890.0
2019,SA,Organics,MSW,Waste reuse,0.0
2019,SA,Organics,Total,Disposal,449199.17625902116
2019,SA,Organics,Total,Energy recovery,388041.5781695692
2019,SA,Organics,Total,Recycling,1895232.0
2019,SA,Organics,Total,Waste reuse,4200.0
2019,SA,Paper & cardboard,C&D,Disposal,1527.3506876400065
2019,SA,Paper & cardboard,C&D,Energy recovery,319.70579624231266
2019,SA,Paper & cardboard,C&D,Recycling,1072.0
2019,SA,Paper & cardboard,C&I,Disposal,12355.260858568548
2019,SA,Paper & cardboard,C&I,Energy recovery,2586.2092723928217
2019,SA,Paper & cardboard,C&I,Recycling,242228.0
2019,SA,Paper & cardboard,MSW,Disposal,41041.35986137416
2019,SA,Paper & cardboard,MSW,Energy recovery,8590.797607602575
2019,SA,Paper & cardboard,MSW,Recycling,144700.0
2019,SA,Paper & cardboard,Total,Disposal,54923.97140758272
2019,SA,Paper & cardboard,Total,Energy recovery,11496.71267623771
2019,SA,Paper & cardboard,Total,Recycling,388000.0
2019,SA,Plastics,C&D,Disposal,2713.7522186271003
2019,SA,Plastics,C&D,Energy recovery,0.0
2019,SA,Plastics,C&D,Recycling,13104.0
2019,SA,Plastics,C&I,Disposal,9745.97371641064
2019,SA,Plastics,C&I,Energy recovery,12700.0
2019,SA,Plastics,C&I,Recycling,24378.0
2019,SA,Plastics,MSW,Disposal,30612.215871471344
2019,SA,Plastics,MSW,Energy recovery,0.0
2019,SA,Plastics,MSW,Recycling,21918.0
2019,SA,Plastics,Total,Disposal,43071.94180650909
2019,SA,Plastics,Total,Energy recovery,12700.0
2019,SA,Plastics,Total,Recycling,59400.0
2019,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,3222.9814224382276
2019,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,691.3575107123796
2019,SA,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2019,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,6333.122281468448
2019,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,1358.509740413203
2019,SA,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,18.0
2019,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,20036.933373624663
2019,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,4298.096254312012
2019,SA,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,1782.0
2019,SA,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,29593.03707753134
2019,SA,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,6347.963505437595
2019,SA,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,1800.0
2019,SA,Total,C&D,Disposal,283120.26322259626
2019,SA,Total,C&D,Energy recovery,3102.451145167749
2019,SA,Total,C&D,Recycling,1821389.1940000001
2019,SA,Total,C&D,Waste reuse,0.0
2019,SA,Total,C&I,Disposal,72484.24782117698
2019,SA,Total,C&I,Energy recovery,153259.53463612747
2019,SA,Total,C&I,Recycling,1027634.0
2019,SA,Total,C&I,Waste reuse,4200.0
2019,SA,Total,MSW,Disposal,292796.52051483525
2019,SA,Total,MSW,Energy recovery,68203.4794851647
2019,SA,Total,MSW,Recycling,378239.0
2019,SA,Total,MSW,Waste reuse,1600.0
2019,SA,Total,Total,Disposal,648401.0315586085
2019,SA,Total,Total,Energy recovery,224565.4652664599
2019,SA,Total,Total,Recycling,3227262.194
2019,SA,Total,Total,Waste reuse,5800.0
2019,SA,Unclassified materials,C&D,Disposal,0.0
2019,SA,Unclassified materials,C&D,Recycling,0.0
2019,SA,Unclassified materials,C&I,Disposal,0.0
2019,SA,Unclassified materials,C&I,Recycling,0.0
2019,SA,Unclassified materials,MSW,Disposal,0.0
2019,SA,Unclassified materials,MSW,Recycling,0.0
2019,SA,Unclassified materials,MSW,Waste reuse,3200.0
2019,SA,Unclassified materials,Total,Disposal,0.0
2019,SA,Unclassified materials,Total,Recycling,0.0
2019,SA,Unclassified materials,Total,Waste reuse,1600.0
2019,Tas,Biosolids,C&I,Disposal,9064.935064935067
2019,Tas,Biosolids,C&I,Recycling,91656.56565656567
2019,Tas,Biosolids,Total,Disposal,9064.935064935067
2019,Tas,Biosolids,Total,Recycling,91656.56565656567
2019,Tas,Building and demolition materials,C&D,Disposal,46447.947952100505
2019,Tas,Building and demolition materials,C&D,Recycling,0.0
2019,Tas,Building and demolition materials,C&I,Disposal,29082.635563890155
2019,Tas,Building and demolition materials,C&I,Recycling,1417.7263930468373
2019,Tas,Building and demolition materials,MSW,Disposal,2335.8826934442077
2019,Tas,Building and demolition materials,MSW,Recycling,0.0
2019,Tas,Building and demolition materials,Total,Disposal,77866.46620943488
2019,Tas,Building and demolition materials,Total,Recycling,1417.7263930468373
2019,Tas,Glass,C&D,Disposal,67.53900850537946
2019,Tas,Glass,C&D,Recycling,0.0
2019,Tas,Glass,C&I,Disposal,5400.901183785735
2019,Tas,Glass,C&I,Recycling,2101.273046837277
2019,Tas,Glass,MSW,Disposal,6856.252164745071
2019,Tas,Glass,MSW,Recycling,25208.42
2019,Tas,Glass,Total,Disposal,12324.692357036185
2019,Tas,Glass,Total,Recycling,27309.693046837274
2019,Tas,Hazardous wastes,C&D,Disposal,152446.19054382076
2019,Tas,Hazardous wastes,C&D,Energy recovery,0.0
2019,Tas,Hazardous wastes,C&D,Recycling,35172.652806179234
2019,Tas,Hazardous wastes,C&I,Disposal,116240.12352189778
2019,Tas,Hazardous wastes,C&I,Energy recovery,16986.0967609824
2019,Tas,Hazardous wastes,C&I,Recycling,888345.8204417466
2019,Tas,Hazardous wastes,Total,Disposal,268686.31406571856
2019,Tas,Hazardous wastes,Total,Energy recovery,16986.0967609824
2019,Tas,Hazardous wastes,Total,Recycling,923518.4732479259
2019,Tas,Metals,C&D,Disposal,1161.539735732307
2019,Tas,Metals,C&D,Recycling,0.0
2019,Tas,Metals,C&I,Disposal,8949.999604823044
2019,Tas,Metals,C&I,Recycling,11291.178058908741
2019,Tas,Metals,MSW,Disposal,5903.658587579243
2019,Tas,Metals,MSW,Recycling,2217.8
2019,Tas,Metals,Total,Disposal,16015.197928134594
2019,Tas,Metals,Total,Recycling,13508.978058908742
2019,Tas,Organics,C&D,Disposal,8142.087793161267
2019,Tas,Organics,C&D,Energy recovery,625.4322068387329
2019,Tas,Organics,C&D,Recycling,2423.3273858467933
2019,Tas,Organics,C&I,Disposal,134125.94779235672
2019,Tas,Organics,C&I,Energy recovery,34762.622207643275
2019,Tas,Organics,C&I,Recycling,10825.692143907976
2019,Tas,Organics,MSW,Disposal,108733.44244178897
2019,Tas,Organics,MSW,Energy recovery,37702.127558211025
2019,Tas,Organics,MSW,Recycling,8490.190470245228
2019,Tas,Organics,Total,Disposal,251001.47802730696
2019,Tas,Organics,Total,Energy recovery,73090.18197269303
2019,Tas,Organics,Total,Recycling,21739.21
2019,Tas,Paper & cardboard,C&D,Disposal,1345.4082649178772
2019,Tas,Paper & cardboard,C&D,Energy recovery,298.50173508212254
2019,Tas,Paper & cardboard,C&D,Recycling,0.0
2019,Tas,Paper & cardboard,C&I,Disposal,27119.45261014014
2019,Tas,Paper & cardboard,C&I,Energy recovery,6016.912389859858
2019,Tas,Paper & cardboard,C&I,Recycling,35696.32525350073
2019,Tas,Paper & cardboard,MSW,Disposal,13787.564108447279
2019,Tas,Paper & cardboard,MSW,Energy recovery,3059.005891552721
2019,Tas,Paper & cardboard,MSW,Recycling,18137.17
2019,Tas,Paper & cardboard,Total,Disposal,42252.42498350529
2019,Tas,Paper & cardboard,Total,Energy recovery,9374.420016494701
2019,Tas,Paper & cardboard,Total,Recycling,53833.49525350072
2019,Tas,Plastics,C&D,Disposal,1092.303303661811
2019,Tas,Plastics,C&D,Recycling,85.51857074079783
2019,Tas,Plastics,C&I,Disposal,36735.08864750106
2019,Tas,Plastics,C&I,Recycling,4831.534773600515
2019,Tas,Plastics,MSW,Disposal,21189.126554231483
2019,Tas,Plastics,MSW,Recycling,4739.460889265061
2019,Tas,Plastics,Total,Disposal,59016.51850539436
2019,Tas,Plastics,Total,Recycling,9656.514233606376
2019,Tas,"Textiles, leather & rubber (excl. tyres)",C&D,Disposal,0.0
2019,Tas,"Textiles, leather & rubber (excl. tyres)",C&D,Energy recovery,0.0
2019,Tas,"Textiles, leather & rubber (excl. tyres)",C&D,Recycling,0.0
2019,Tas,"Textiles, leather & rubber (excl. tyres)",C&I,Disposal,13062.899264387826
2019,Tas,"Textiles, leather & rubber (excl. tyres)",C&I,Energy recovery,2970.825735612175
2019,Tas,"Textiles, leather & rubber (excl. tyres)",C&I,Recycling,253.1654273297924
2019,Tas,"Textiles, leather & rubber (excl. tyres)",MSW,Disposal,2639.4491186121036
2019,Tas,"Textiles, leather & rubber (excl. tyres)",MSW,Energy recovery,600.2758813878967
2019,Tas,"Textiles, leather & rubber (excl. tyres)",MSW,Recycling,0.0
2019,Tas,"Textiles, leather & rubber (excl. tyres)",Total,Disposal,15702.34838299993
2019,Tas,"Textiles, leather & rubber (excl. tyres)",Total,Energy recovery,3571.1016170000717
2019,Tas,"Textiles, leather & rubber (excl. tyres)",Total,Recycling,253.1654273297924
2019,Tas,Total,C&D,Disposal,54185.782161498515
2019,Tas,Total,C&D,Energy recovery,611.217838501489
2019,Tas,Total,C&D,Recycling,2466.0866712171924
2019,Tas,Total,C&I,Disposal,187413.95077070632
2019,Tas,Total,C&I,Energy recovery,26369.04922929367
2019,Tas,Total,C&I,Recycling,39456.73953070824
2019,Tas,Total,MSW,Disposal,107078.65444795386
2019,Tas,Total,MSW,Energy recovery,22510.34555204613
2019,Tas,Total,MSW,Recycling,42710.20091487776
2019,Tas,Total,Total,Disposal,348678.38738015876
2019,Tas,Total,Total,Energy recovery,49490.61261984129
2019,Tas,Total,Total,Recycling,84633.02711680319
2019,Tas,Unclassified materials,C&D,Disposal,0.0
2019,Tas,Unclassified materials,C&I,Disposal,0.0
2019,Tas,Unclassified materials,MSW,Disposal,0.0
2019,Tas,Unclassified materials,Total,Disposal,0.0
2019,Vic,Ash,C&I,Long-term storage,2607830.1411076174
2019,Vic,Ash,C&I,Recycling,0.0
2019,Vic,Ash,Total,Long-term storage,2607830.1411076174
2019,Vic,Ash,Total,Recycling,0.0
2019,Vic,Biosolids,C&I,Disposal,530802.3088023089
2019,Vic,Biosolids,C&I,Recycling,1181463.2034632037
2019,Vic,Biosolids,Total,Disposal,530802.3088023089
2019,Vic,Biosolids,Total,Recycling,1181463.2034632037
2019,Vic,Building and demolition materials,C&D,Disposal,844781.1537182427
2019,Vic,Building and demolition materials,C&D,Recycling,12655860.0
2019,Vic,Building and demolition materials,C&I,Disposal,263497.7750609512
2019,Vic,Building and demolition materials,C&I,Recycling,229872.0
2019,Vic,Building and demolition materials,MSW,Disposal,77058.0480221931
2019,Vic,Building and demolition materials,MSW,Recycling,191646.0
2019,Vic,Building and demolition materials,Total,Disposal,1185336.976801387
2019,Vic,Building and demolition materials,Total,Recycling,13077378.0
2019,Vic,Glass,C&D,Disposal,2447.420641892304
2019,Vic,Glass,C&D,Recycling,1810.692222
2019,Vic,Glass,C&I,Disposal,46682.21731237323
2019,Vic,Glass,C&I,Recycling,24481.887844
